Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS
2026-04-03 14:50:25.076,0,198,199,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-03 14:50:35.075,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-03 14:50:45.075,0,200,200,0.00,-0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,-0.0585,0.0061,0.0000,-0.0000,0.0000
2026-04-03 14:50:55.077,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0606,0.0065,0.0000,-0.0000,0.0000
2026-04-03 14:51:05.075,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0606,0.0065,0.0000,-0.0000,0.0000
2026-04-03 14:51:15.076,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0606,0.0065,0.0000,-0.0000,0.0000
2026-04-03 14:51:25.077,0,200,200,0.00,0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,-0.0606,0.0065,0.0000,-0.0000,0.0000
2026-04-03 14:51:35.075,0,200,200,0.00,0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,-0.0606,0.0065,0.0000,-0.0000,0.0000
2026-04-03 14:51:45.076,0,200,200,0.00,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0606,0.0065,0.0000,-0.0000,0.0000
2026-04-03 14:51:55.076,0,200,200,0.00,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0606,0.0065,0.0000,-0.0000,0.0000
2026-04-03 14:52:05.077,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0606,0.0065,0.0000,-0.0000,0.0000
2026-04-03 14:52:15.075,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0606,0.0065,0.0000,-0.0000,0.0000
2026-04-03 14:52:25.075,0,199,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0606,0.0065,0.0000,-0.0000,0.0000
2026-04-03 14:52:35.076,0,200,200,0.00,-0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,-0.0582,0.0060,0.0000,-0.0000,0.0000
2026-04-03 14:52:45.076,0,200,200,0.00,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0582,0.0060,0.0000,-0.0000,0.0000
2026-04-03 14:52:55.077,0,200,200,0.00,0.0000,-0.0052,0.0000,0.0000,0.0000,0.0000,-0.0582,0.0060,0.0000,-0.0000,0.0000
2026-04-03 14:53:05.075,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,-0.0582,0.0060,0.0000,-0.0000,0.0000
2026-04-03 14:53:15.075,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0582,0.0060,0.0000,-0.0000,0.0000
2026-04-03 14:53:25.075,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0582,0.0060,0.0000,-0.0000,0.0000
2026-04-03 14:53:35.075,0,200,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0464,0.0040,0.0000,-0.0000,0.0000
2026-04-03 14:53:45.075,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,-0.0599,0.0064,0.0000,-0.0000,0.0000
2026-04-03 14:53:55.075,0,200,200,0.00,0.0079,-0.0026,0.0000,0.0000,0.0000,0.0000,-0.0599,0.0064,0.0000,-0.0000,0.0000
