Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2026-03-25 19:21:47.283,0,199,199,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-25 19:21:57.283,0,199,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-25 19:22:07.283,0,198,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0016,-0.0000,0.0000
2026-03-25 19:22:17.287,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,0.0001,0.0000
2026-03-25 19:22:27.283,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,0.0001,0.0000
2026-03-25 19:22:37.283,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,0.0001,0.0000
2026-03-25 19:22:47.283,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0118,0.0001,0.0000
2026-03-25 19:22:57.284,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,0.0001,0.0000
2026-03-25 19:23:07.283,0,200,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,0.0001,0.0000
2026-03-25 19:23:17.283,0,200,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,0.0001,0.0000
2026-03-25 19:23:27.283,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,0.0001,0.0000
2026-03-25 19:23:37.284,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,0.0001,0.0000
2026-03-25 19:23:47.284,0,200,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,0.0001,0.0000
2026-03-25 19:23:57.283,0,199,200,0.00,-2.6546,2.2384,0.0000,0.0000,0.0000,0.0000,0.0388,0.0008,0.0000
2026-03-25 19:24:07.283,0,199,200,0.00,-7.7100,8.0582,0.0000,0.0000,0.0000,0.0000,1.8161,1.2242,0.0000
2026-03-25 19:24:17.283,0,199,200,0.00,-11.3542,11.4747,0.0000,0.0000,0.0000,0.0000,-0.0527,4.7501,0.0000
2026-03-25 19:24:27.283,0,200,200,0.00,-9.7049,9.1892,0.0000,0.0000,0.0000,0.0000,-3.5300,4.4612,0.0000
2026-03-25 19:24:37.283,0,198,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,-5.1097,3.3679,0.0000
2026-03-25 19:24:47.283,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.1097,3.3679,0.0000
2026-03-25 19:24:57.284,0,200,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,-5.1097,3.3679,0.0000
2026-03-25 19:25:07.283,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.1097,3.3679,0.0000
2026-03-25 19:25:17.283,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-5.1097,3.3679,0.0000
2026-03-25 19:25:27.283,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,-5.1097,3.3679,0.0000
2026-03-25 19:25:37.283,0,200,200,0.00,-8.7833,8.9692,0.0000,0.0000,0.0000,0.0000,-4.7640,2.0511,0.0000
2026-03-25 19:25:47.285,0,200,200,0.00,-8.8409,9.1001,0.0000,0.0000,0.0000,0.0000,-2.0342,3.2308,0.0000
2026-03-25 19:25:57.283,0,199,200,0.00,-7.6995,7.5791,0.0000,0.0000,0.0000,0.0000,0.2853,4.0540,0.0000
2026-03-25 19:26:07.283,0,199,200,0.00,-1.4059,-0.3848,0.0000,0.0000,0.0000,0.0000,2.6091,4.3956,0.0000
2026-03-25 19:26:17.283,0,200,200,0.00,1.2671,0.9634,0.0000,0.0000,0.0000,0.0000,2.5918,2.8385,0.0000
