Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS
2026-04-02 18:46:20.088,0,198,199,0.00,0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,-0.0005,-0.0000,0.0000,-0.0000,0.0000
2026-04-02 18:46:30.089,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,-0.0005,-0.0000,0.0000,-0.0000,0.0000
2026-04-02 18:46:40.088,0,200,200,0.00,0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,-0.0005,-0.0000,0.0000,-0.0000,0.0000
2026-04-02 18:46:50.088,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0005,-0.0000,0.0000,-0.0000,0.0000
2026-04-02 18:47:00.088,0,199,200,0.00,-0.0026,0.0052,0.0000,0.0000,0.0000,0.0000,-0.0005,-0.0000,0.0000,-0.0000,0.0000
2026-04-02 18:47:10.088,0,199,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,-0.0005,-0.0000,0.0000,-0.0000,0.0000
2026-04-02 18:47:20.089,0,198,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0005,-0.0000,0.0000,-0.0000,0.0000
2026-04-02 18:47:30.089,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0005,-0.0000,0.0000,-0.0000,0.0000
2026-04-02 18:47:40.088,0,199,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0005,-0.0000,0.0000,-0.2440,0.3581
2026-04-02 18:47:50.088,0,199,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0005,-0.0000,0.0000,-0.2440,0.3581
2026-04-02 18:48:00.088,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0005,-0.0000,0.0000,-0.2440,0.3581
2026-04-02 18:48:10.088,0,144,200,0.00,10.9380,-1.8038,0.0000,0.0000,0.0000,0.0000,-0.3057,-0.2236,0.0000,-0.5090,0.0910
2026-04-02 18:48:20.089,0,200,200,0.00,10.0792,-1.0341,0.0000,0.0000,0.0000,0.0000,-0.0407,-0.6909,0.0000,-0.5149,0.6292
2026-04-02 18:48:30.088,0,200,200,0.00,10.0792,-1.0341,0.0000,0.0000,0.0000,0.0000,0.3691,-0.3793,0.0000,-0.0720,0.5280
2026-04-02 18:48:40.088,0,200,200,0.00,10.0792,-1.0341,0.0000,0.0000,0.0000,0.0000,0.0255,0.0041,0.0000,-0.0721,0.5279
2026-04-02 18:48:50.089,0,200,200,0.00,10.0792,-1.0341,0.0000,0.0000,0.0000,0.0000,-0.3289,-0.3690,0.0000,-0.1207,0.4793
2026-04-02 18:49:00.088,0,200,200,0.00,10.0792,-1.0341,0.0000,0.0000,0.0000,0.0000,0.0715,-0.6925,0.0000,-0.2513,0.3487
2026-04-02 18:49:10.088,0,200,200,0.00,10.0792,-1.0341,0.0000,0.0000,0.0000,0.0000,0.3617,-0.2673,0.0000,-0.3849,0.2151
