Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS
2026-04-02 20:18:26.793,0,199,199,0.00,-0.0026,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5922,0.6078
2026-04-02 20:18:36.793,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5922,0.6078
2026-04-02 20:18:46.793,0,200,200,0.00,-0.0026,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5922,0.6078
2026-04-02 20:18:56.795,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5922,0.6078
2026-04-02 20:19:06.793,0,199,200,0.00,-5.7622,6.1627,0.0000,0.0000,0.0000,0.0000,2.3601,0.1360,0.0000,-0.2919,0.3081
2026-04-02 20:19:16.793,0,198,200,0.00,-5.0972,6.8748,0.0000,0.0000,0.0000,0.0000,4.5231,1.5742,0.0000,-0.2595,0.3405
2026-04-02 20:19:26.793,0,199,200,0.00,-6.0266,6.0161,0.0000,0.0000,0.0000,0.0000,3.5232,4.6636,0.0000,-0.3017,0.2983
2026-04-02 20:19:36.793,0,186,200,0.00,-5.9742,5.9899,0.0000,0.0000,0.0000,0.0000,2.8029,8.2701,0.0000,-0.2997,0.3003
2026-04-02 20:19:46.793,0,200,200,0.00,-6.0554,6.0658,0.0000,0.0000,0.0000,0.0000,1.8058,12.0278,0.0000,-0.2992,0.3008
2026-04-02 20:19:56.793,0,198,200,0.00,-7.1707,6.8146,0.0000,0.0000,0.0000,0.0000,1.9454,14.7807,0.0000,-0.3725,0.3634
2026-04-02 20:20:06.793,0,200,200,0.00,-7.9090,8.0529,0.0000,0.0000,0.0000,0.0000,5.3351,17.2569,0.0000,-0.3936,0.4003
2026-04-02 20:20:16.794,0,200,200,0.00,-6.0501,5.9952,0.0000,0.0000,0.0000,0.0000,7.8213,19.2820,0.0000,-0.3002,0.2998
2026-04-02 20:20:26.793,0,198,200,0.00,-10.7730,12.0951,0.0000,0.0000,0.0000,0.0000,10.2820,21.3821,0.0000,-0.3923,0.4508
2026-04-02 20:20:36.793,0,200,200,0.00,-0.0104,0.0079,0.0000,0.0000,0.0000,0.0000,12.4722,24.1649,0.0000,-0.3807,0.3812
2026-04-02 20:20:46.793,0,199,200,0.00,2.7750,-0.0654,0.0000,0.0000,0.0000,0.0000,12.1689,23.1411,0.0000,-0.0944,0.5056
2026-04-02 20:20:56.793,0,199,200,0.00,-1.9713,-8.9692,0.0000,0.0000,0.0000,0.0000,11.1542,23.8336,0.0000,-0.2370,0.3630
2026-04-02 20:21:06.793,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,11.1467,24.0401,0.0000,-0.1959,0.4041
2026-04-02 20:21:16.793,0,199,200,0.00,-0.0026,0.0052,0.0000,0.0000,0.0000,0.0000,12.1039,24.0564,0.0000,-0.4596,0.4264
