Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2026-03-27 19:52:36.420,0,199,199,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-27 19:52:46.419,0,200,200,0.00,0.0000,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-27 19:52:56.420,0,200,200,0.00,4.3877,-5.1993,0.0000,0.0000,0.0000,0.0000,-1.3456,-0.0312,0.0000
2026-03-27 19:53:06.420,0,200,200,0.00,-11.2940,11.1186,0.0000,0.0000,0.0000,0.0000,3.2267,0.4408,0.0000
2026-03-27 19:53:16.420,0,199,200,0.00,-0.6545,0.7775,0.0000,0.0000,0.0000,0.0000,4.7895,0.9759,0.0000
2026-03-27 19:53:26.421,0,200,200,0.00,-0.0052,-0.0052,0.0000,0.0000,0.0000,0.0000,4.8629,1.0046,0.0000
2026-03-27 19:53:36.421,0,200,200,0.00,-7.7126,11.3437,0.0000,0.0000,0.0000,0.0000,7.7689,2.3048,0.0000
2026-03-27 19:53:46.420,0,200,200,0.00,-11.3123,11.4851,0.0000,0.0000,0.0000,0.0000,10.3589,6.9921,0.0000
2026-03-27 19:53:56.420,0,199,200,0.00,-0.5576,0.6021,0.0000,0.0000,0.0000,0.0000,10.8075,8.7327,0.0000
2026-03-27 19:54:06.420,0,199,200,0.00,-11.2495,11.2862,0.0000,0.0000,0.0000,0.0000,12.3326,11.6518,0.0000
2026-03-27 19:54:16.420,0,199,200,0.00,-11.3569,11.2626,0.0000,0.0000,0.0000,0.0000,13.3841,16.0216,0.0000
2026-03-27 19:54:26.420,0,200,200,0.00,-11.3385,11.2914,0.0000,0.0000,0.0000,0.0000,10.1258,20.1958,0.0000
2026-03-27 19:54:36.420,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,7.8109,22.6899,0.0000
2026-03-27 19:54:46.419,0,200,200,0.00,-0.2173,0.1780,0.0000,0.0000,0.0000,0.0000,7.7936,22.7064,0.0000
2026-03-27 19:54:56.421,0,200,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,7.8134,22.6877,0.0000
2026-03-27 19:55:06.420,0,200,200,0.00,-10.3987,10.1997,0.0000,0.0000,0.0000,0.0000,7.9116,24.3532,0.0000
2026-03-27 19:55:16.420,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.0976,25.8408,0.0000
2026-03-27 19:55:26.421,0,198,200,0.00,-10.4772,11.3359,0.0000,0.0000,0.0000,0.0000,8.8769,29.4907,0.0000
2026-03-27 19:55:36.421,0,198,200,0.00,-1.0760,0.1204,0.0000,0.0000,0.0000,0.0000,8.5382,33.2433,0.0000
2026-03-27 19:55:46.421,0,197,200,0.00,-11.4249,11.3385,0.0000,0.0000,0.0000,0.0000,7.5291,37.2620,0.0000
2026-03-27 19:55:56.424,0,199,200,0.00,-0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,6.8087,39.7816,0.0000
2026-03-27 19:56:06.420,0,200,200,0.00,-1.1310,5.4402,0.0000,0.0000,0.0000,0.0000,5.9712,39.7426,0.0000
2026-03-27 19:56:16.420,0,200,200,0.00,-1.1310,5.4402,0.0000,0.0000,0.0000,0.0000,6.7923,39.8264,0.0000
2026-03-27 19:56:26.421,0,200,200,0.00,-1.1310,5.4402,0.0000,0.0000,0.0000,0.0000,6.1829,39.2699,0.0000
2026-03-27 19:56:36.420,0,200,200,0.00,-1.1310,5.4402,0.0000,0.0000,0.0000,0.0000,6.3407,40.0800,0.0000
2026-03-27 19:56:46.421,0,200,200,0.00,-1.1310,5.4402,0.0000,0.0000,0.0000,0.0000,6.6967,39.3355,0.0000
2026-03-27 19:56:56.421,0,200,200,0.00,-1.1310,5.4402,0.0000,0.0000,0.0000,0.0000,5.9671,39.7210,0.0000
2026-03-27 19:57:06.420,0,200,200,0.00,-1.1310,5.4402,0.0000,0.0000,0.0000,0.0000,6.7828,39.8462,0.0000
