Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2026-02-05 16:15:46.879,0,199,199,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-05 16:15:56.878,0,200,200,0.00,-0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-05 16:16:06.878,0,198,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-05 16:16:16.878,0,199,200,0.00,-0.0104,0.0052,0.0000,0.0000,0.0000,0.0000,-0.0024,-0.0000,0.0000
2026-02-05 16:16:26.879,0,198,200,0.00,-6.8146,6.6313,0.0000,0.0000,0.0000,0.0000,2.0663,-0.1583,0.0000
2026-02-05 16:16:36.878,0,200,200,0.00,-6.4088,5.7046,0.0000,0.0000,0.0000,0.0000,5.1127,-0.2127,0.0000
2026-02-05 16:16:46.881,0,199,200,0.00,-6.0292,6.1078,0.0000,0.0000,0.0000,0.0000,8.1089,-0.2999,0.0000
2026-02-05 16:16:56.878,0,199,200,0.00,-7.7964,3.9217,0.0000,0.0000,0.0000,0.0000,11.0984,-0.4119,0.0000
2026-02-05 16:17:06.879,0,199,200,0.00,-4.4506,7.5895,0.0000,0.0000,0.0000,0.0000,13.1956,-2.5298,0.0000
2026-02-05 16:17:16.878,0,199,200,0.00,-7.4534,8.2414,0.0000,0.0000,0.0000,0.0000,16.2196,-2.1297,0.0000
2026-02-05 16:17:26.879,0,199,200,0.00,-6.2622,5.7256,0.0000,0.0000,0.0000,0.0000,19.0928,-0.8099,0.0000
2026-02-05 16:17:36.878,0,197,200,0.00,-4.7778,7.4874,0.0000,0.0000,0.0000,0.0000,21.7087,0.6493,0.0000
2026-02-05 16:17:46.878,0,196,200,0.00,-3.6102,8.0241,0.0000,0.0000,0.0000,0.0000,23.3081,3.2242,0.0000
2026-02-05 16:17:56.882,0,200,200,0.00,-6.1287,5.9219,0.0000,0.0000,0.0000,0.0000,22.0928,5.9478,0.0000
2026-02-05 16:18:06.878,0,198,200,0.00,-3.6573,8.5189,0.0000,0.0000,0.0000,0.0000,19.7725,6.4235,0.0000
2026-02-05 16:18:16.878,0,200,200,0.00,-6.1760,5.8250,0.0000,0.0000,0.0000,0.0000,20.9189,3.7316,0.0000
2026-02-05 16:18:26.879,0,198,200,0.00,-8.0739,4.1416,0.0000,0.0000,0.0000,0.0000,22.2344,1.0700,0.0000
2026-02-05 16:18:36.878,0,199,200,0.00,-5.7151,6.2308,0.0000,0.0000,0.0000,0.0000,20.3547,-1.2204,0.0000
2026-02-05 16:18:46.878,0,199,200,0.00,1.4320,2.2986,0.0000,0.0000,0.0000,0.0000,18.7961,-3.5497,0.0000
2026-02-05 16:18:56.881,0,200,200,0.00,1.4320,2.2986,0.0000,0.0000,0.0000,0.0000,18.9174,-3.6022,0.0000
2026-02-05 16:19:06.878,0,200,200,0.00,-0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,18.9158,-3.5536,0.0000
2026-02-05 16:19:16.880,0,146,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,18.9158,-3.5536,0.0000
2026-02-05 16:19:26.880,0,200,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,18.9201,-3.5635,0.0000
2026-02-05 16:19:36.880,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.9201,-3.5635,0.0000
2026-02-05 16:19:46.878,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.9201,-3.5635,0.0000
2026-02-05 16:19:56.878,0,200,200,0.00,0.0052,-0.0026,0.0000,0.0000,0.0000,0.0000,18.9201,-3.5635,0.0000
2026-02-05 16:20:06.878,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,18.9201,-3.5635,0.0000
2026-02-05 16:20:16.878,0,200,200,0.00,-0.0026,0.0052,0.0000,0.0000,0.0000,0.0000,18.9201,-3.5635,0.0000
2026-02-05 16:20:26.879,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,18.9201,-3.5635,0.0000
2026-02-05 16:20:36.878,0,200,200,0.00,-4.4977,7.7780,0.0000,0.0000,0.0000,0.0000,18.8125,-3.3280,0.0000
2026-02-05 16:20:46.878,0,198,200,0.00,-5.9533,5.9271,0.0000,0.0000,0.0000,0.0000,17.5096,-0.6342,0.0000
2026-02-05 16:20:56.878,0,199,200,0.00,-6.1837,5.6889,0.0000,0.0000,0.0000,0.0000,17.6369,2.0653,0.0000
2026-02-05 16:21:06.878,0,199,200,0.00,-5.8905,6.1156,0.0000,0.0000,0.0000,0.0000,18.7459,4.4325,0.0000
2026-02-05 16:21:16.879,0,199,200,0.00,-5.9350,6.0319,0.0000,0.0000,0.0000,0.0000,17.2478,7.1572,0.0000
2026-02-05 16:21:26.879,0,199,200,0.00,-5.9402,6.0319,0.0000,0.0000,0.0000,0.0000,15.5447,9.6143,0.0000
2026-02-05 16:21:36.878,0,200,200,0.00,-6.0554,5.9219,0.0000,0.0000,0.0000,0.0000,13.4843,11.7916,0.0000
2026-02-05 16:21:46.878,0,198,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.5819,13.2255,0.0000
2026-02-05 16:21:56.879,0,200,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,11.5819,13.2255,0.0000
2026-02-05 16:22:06.878,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,11.5819,13.2255,0.0000
2026-02-05 16:22:16.880,0,197,200,0.00,0.0026,0.2016,0.0000,0.0000,0.0000,0.0000,12.3022,12.7782,0.0000
2026-02-05 16:22:26.880,0,200,200,0.00,0.0026,0.6885,0.0000,0.0000,0.0000,0.0000,12.3594,12.8747,0.0000
2026-02-05 16:22:36.878,0,197,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,12.4234,12.7867,0.0000
