Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS
2026-04-03 14:38:03.349,0,199,199,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5928,0.6061
2026-04-03 14:38:13.346,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5928,0.6061
2026-04-03 14:38:23.346,0,200,200,0.00,-0.0052,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5928,0.6061
2026-04-03 14:38:33.349,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5928,0.6061
2026-04-03 14:38:43.347,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5928,0.6061
2026-04-03 14:38:53.346,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5258,0.0742
2026-04-03 14:39:03.348,0,200,200,0.00,-0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5280,0.0720
2026-04-03 14:39:13.347,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5280,0.0720
2026-04-03 14:39:23.347,0,200,200,0.00,-0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5280,0.0720
2026-04-03 14:39:33.346,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.5280,0.0720
2026-04-03 14:39:43.346,0,199,200,0.00,-10.1290,1.6153,0.0000,0.0000,0.0000,0.0000,0.2611,-0.0672,0.0000,-0.4958,0.1042
2026-04-03 14:39:53.346,0,200,200,0.00,-0.5576,2.8588,0.0000,0.0000,0.0000,0.0000,0.4225,-1.8123,0.0000,-0.5973,0.6027
2026-04-03 14:40:03.348,0,200,200,0.00,-0.5576,2.8588,0.0000,0.0000,0.0000,0.0000,1.1310,-1.7069,0.0000,-0.5280,0.0720
2026-04-03 14:40:13.346,0,199,200,0.00,0.0026,-0.0052,0.0000,0.0000,0.0000,0.0000,1.1343,-1.6990,0.0000,-0.5280,0.0720
2026-04-03 14:40:23.346,0,145,200,0.00,-11.2076,11.1552,0.0000,0.0000,0.0000,0.0000,1.4655,-0.6662,0.0000,-0.5280,0.0720
2026-04-03 14:40:33.347,0,199,200,0.00,-11.3097,11.4956,0.0000,0.0000,0.0000,0.0000,3.5274,4.4039,0.0000,-0.5280,0.0720
2026-04-03 14:40:43.346,0,197,200,0.00,-11.3045,10.7966,0.0000,0.0000,0.0000,0.0000,4.5725,9.9591,0.0000,-0.5280,0.0720
2026-04-03 14:40:53.346,0,200,200,0.00,-11.2705,11.3176,0.0000,0.0000,0.0000,0.0000,3.3764,14.6741,0.0000,-0.1086,0.4914
2026-04-03 14:41:03.347,0,200,200,0.00,-0.0026,0.0026,0.0000,0.0000,0.0000,0.0000,0.4224,14.9017,0.0000,-0.4891,0.1109
