Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2023-03-02 20:30:55.133,0,391,399,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2023-03-02 20:31:05.133,0,399,400,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2023-03-02 20:31:15.133,0,398,400,0.00,0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2023-03-02 20:31:25.135,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2023-03-02 20:31:35.134,0,400,400,0.00,-0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2023-03-02 20:31:45.133,0,395,400,0.00,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2023-03-02 20:31:55.133,0,262,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2023-03-02 20:32:05.133,0,199,400,0.00,-1.4006,1.7200,0.0000,0.0000,0.0000,0.0000,0.1700,-0.0012,0.0000
2023-03-02 20:32:15.133,0,200,400,0.00,-0.0052,0.0026,0.0000,0.0000,0.0000,0.0000,2.6941,0.1100,0.0000
2023-03-02 20:32:25.133,0,199,400,0.00,0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,3.0586,0.1202,0.0000
2023-03-02 20:32:35.133,0,200,400,0.00,-5.8093,5.9219,0.0000,0.0000,0.0000,0.0000,5.1252,0.1607,0.0000
2023-03-02 20:32:45.133,0,200,400,0.00,-5.9742,5.9716,0.0000,0.0000,0.0000,0.0000,8.1069,0.4469,0.0000
2023-03-02 20:32:55.136,0,200,400,0.00,-0.7487,1.2461,0.0000,0.0000,0.0000,0.0000,10.3969,0.8727,0.0000
2023-03-02 20:33:05.133,0,265,400,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,10.3988,0.8731,0.0000
2023-03-02 20:33:15.133,0,200,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.6039,0.9211,0.0000
2023-03-02 20:33:25.134,0,266,400,0.00,-7.3958,4.8171,0.0000,0.0000,0.0000,0.0000,11.5129,0.7081,0.0000
2023-03-02 20:33:35.133,0,272,400,0.00,-3.1573,6.2465,0.0000,0.0000,0.0000,0.0000,13.4749,-1.4060,0.0000
2023-03-02 20:33:45.133,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.5853,-0.3647,0.0000
2023-03-02 20:33:55.136,0,206,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.5853,-0.3647,0.0000
2023-03-02 20:34:05.133,0,297,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.5853,-0.3647,0.0000
2023-03-02 20:34:15.134,0,200,400,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,14.5853,-0.3647,0.0000
2023-03-02 20:34:25.135,0,176,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.5853,-0.3647,0.0000
2023-03-02 20:34:35.133,0,335,400,0.00,0.0000,-0.0079,0.0000,0.0000,0.0000,0.0000,14.5940,-0.3988,0.0000
2023-03-02 20:34:45.133,0,399,400,0.00,2.4662,-1.2723,0.0000,0.0000,0.0000,0.0000,14.6047,-0.4397,0.0000
2023-03-02 20:34:55.134,0,395,400,0.00,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,16.4337,-2.1736,0.0000
2023-03-02 20:35:05.133,0,396,400,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,16.6702,-2.5627,0.0000
2023-03-02 20:35:15.134,0,400,400,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,16.6702,-2.5627,0.0000
2023-03-02 20:35:25.133,0,391,400,0.00,-0.2094,0.0550,0.0000,0.0000,0.0000,0.0000,17.2558,-3.4366,0.0000
2023-03-02 20:35:35.133,0,388,400,0.00,6.7780,-6.7884,0.0000,0.0000,0.0000,0.0000,17.9253,-4.1741,0.0000
2023-03-02 20:35:45.135,0,395,400,0.00,7.0110,-7.0110,0.0000,0.0000,0.0000,0.0000,19.9960,-6.8765,0.0000
2023-03-02 20:35:55.136,0,387,400,0.00,0.5759,-0.5812,0.0000,0.0000,0.0000,0.0000,20.9290,-8.2619,0.0000
2023-03-02 20:36:05.133,0,386,400,0.00,4.4768,-4.7542,0.0000,0.0000,0.0000,0.0000,21.7954,-9.9783,0.0000
2023-03-02 20:36:15.135,0,382,400,0.00,0.0079,-0.3037,0.0000,0.0000,0.0000,0.0000,21.8450,-9.9479,0.0000
2023-03-02 20:36:25.133,0,399,400,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,21.8451,-9.9481,0.0000
