Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2023-03-02 20:03:28.759,0,395,399,0.00,0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2023-03-02 20:03:38.759,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2023-03-02 20:03:48.760,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2023-03-02 20:03:58.760,0,400,400,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2023-03-02 20:04:08.759,0,396,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2023-03-02 20:04:18.758,0,397,400,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2023-03-02 20:04:28.759,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2023-03-02 20:04:38.758,0,239,400,0.00,-6.2963,6.4376,0.0000,0.0000,0.0000,0.0000,2.3394,0.1392,0.0000
2023-03-02 20:04:48.758,0,197,400,0.00,-5.8486,5.6208,0.0000,0.0000,0.0000,0.0000,4.5419,0.3831,0.0000
2023-03-02 20:04:58.758,0,200,400,0.00,-5.9899,5.9219,0.0000,0.0000,0.0000,0.0000,7.5112,0.8116,0.0000
2023-03-02 20:05:08.758,0,200,400,0.00,-5.4218,4.7752,0.0000,0.0000,0.0000,0.0000,10.2147,1.0859,0.0000
2023-03-02 20:05:18.759,0,200,400,0.00,-5.4218,4.7752,0.0000,0.0000,0.0000,0.0000,12.5135,0.0656,0.0000
2023-03-02 20:05:28.759,0,200,400,0.00,-5.4218,4.7752,0.0000,0.0000,0.0000,0.0000,13.9043,-2.0299,0.0000
2023-03-02 20:05:38.759,0,200,400,0.00,-5.4218,4.7752,0.0000,0.0000,0.0000,0.0000,13.9515,-4.5445,0.0000
2023-03-02 20:05:48.758,0,199,400,0.00,-5.4218,4.7752,0.0000,0.0000,0.0000,0.0000,12.6404,-6.6908,0.0000
2023-03-02 20:05:58.758,0,199,400,0.00,-5.4218,4.7752,0.0000,0.0000,0.0000,0.0000,10.3814,-7.7967,0.0000
2023-03-02 20:06:08.761,0,200,400,0.00,-5.4218,4.7752,0.0000,0.0000,0.0000,0.0000,7.8821,-7.5158,0.0000
2023-03-02 20:06:18.759,0,249,400,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,6.5876,-6.6914,0.0000
2023-03-02 20:06:28.759,0,327,400,0.00,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,6.5876,-6.6914,0.0000
2023-03-02 20:06:38.760,0,198,400,0.00,3.9663,-4.7071,0.0000,0.0000,0.0000,0.0000,6.6974,-6.7889,0.0000
2023-03-02 20:06:48.759,0,388,400,0.00,0.2644,-0.3194,0.0000,0.0000,0.0000,0.0000,8.2462,-8.0024,0.0000
2023-03-02 20:06:58.759,0,397,400,0.00,-0.0052,0.0026,0.0000,0.0000,0.0000,0.0000,10.4430,-10.1081,0.0000
2023-03-02 20:07:08.759,0,394,400,0.00,6.8198,-6.9036,0.0000,0.0000,0.0000,0.0000,11.5794,-11.6771,0.0000
2023-03-02 20:07:18.760,0,391,400,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,11.7786,-12.2911,0.0000
2023-03-02 20:07:28.760,0,398,400,0.00,6.7439,-6.7884,0.0000,0.0000,0.0000,0.0000,12.4437,-14.0694,0.0000
2023-03-02 20:07:38.759,0,382,400,0.00,0.5864,0.4922,0.0000,0.0000,0.0000,0.0000,11.9645,-13.7227,0.0000
2023-03-02 20:07:48.759,0,382,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9567,-13.7103,0.0000
2023-03-02 20:07:58.759,0,380,400,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,11.9539,-13.7026,0.0000
