Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS
2026-03-28 17:55:27.050,0,199,199,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-03-28 17:55:37.050,0,200,200,0.00,-0.0026,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-03-28 17:55:47.050,0,200,200,0.00,0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-03-28 17:55:57.050,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-03-28 17:56:07.051,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-03-28 17:56:17.051,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-03-28 17:56:27.050,0,200,200,0.00,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-03-28 17:56:37.051,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-03-28 17:56:47.050,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-03-28 17:56:57.050,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-03-28 17:57:07.050,0,200,200,0.00,0.0000,-0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-03-28 17:57:17.050,0,200,200,0.00,0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-03-28 17:57:27.050,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-03-28 17:57:37.050,0,199,200,0.00,0.0000,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-03-28 17:57:47.050,0,199,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-03-28 17:57:57.050,0,199,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0081,0.0001,0.0000,-0.0000,0.0000
2026-03-28 17:58:07.050,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0115,0.0001,0.0000,-0.0000,0.0000
2026-03-28 17:58:17.050,0,200,200,0.00,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0115,0.0001,0.0000,-0.0000,0.0000
2026-03-28 17:58:27.050,0,200,200,0.00,0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0115,0.0001,0.0000,-0.0000,0.0000
2026-03-28 17:58:37.050,0,200,200,0.00,-9.1420,10.5688,0.0000,0.0000,0.0000,0.0000,0.9321,0.1638,0.0000,-0.4543,0.5246
2026-03-28 17:58:47.050,0,199,200,0.00,-6.0711,6.3225,0.0000,0.0000,0.0000,0.0000,0.9022,3.1389,0.0000,-0.2958,0.3076
2026-03-28 17:58:57.050,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,-1.1045,5.5428,0.0000,-0.0000,0.0000
2026-03-28 17:59:07.052,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,-1.1045,5.5428,0.0000,-0.0000,0.0000
2026-03-28 17:59:17.050,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.1045,5.5428,0.0000,-0.0000,0.0000
2026-03-28 17:59:27.050,0,198,200,0.00,-10.6657,10.0662,0.0000,0.0000,0.0000,0.0000,-3.2533,4.1590,0.0000,-0.5376,0.4759
2026-03-28 17:59:37.050,0,198,200,0.00,0.0052,-0.0026,0.0000,0.0000,0.0000,0.0000,-4.8346,2.6378,0.0000,-0.0000,0.0000
2026-03-28 17:59:47.051,0,199,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.8346,2.6378,0.0000,-0.0000,0.0000
2026-03-28 17:59:57.050,0,195,200,0.00,0.0052,-0.0026,0.0000,0.0000,0.0000,0.0000,-4.8346,2.6378,0.0000,-0.0000,0.0000
2026-03-28 18:00:07.050,0,198,200,0.00,-8.2231,-2.1703,0.0000,0.0000,0.0000,0.0000,-5.4857,2.6924,0.0000,-0.5012,0.0988
2026-03-28 18:00:17.050,0,174,200,0.00,-6.0606,2.1363,0.0000,0.0000,0.0000,0.0000,-5.5573,2.8057,0.0000,-0.4841,0.1159
2026-03-28 18:00:27.051,0,195,200,0.00,-3.9924,2.8353,0.0000,0.0000,0.0000,0.0000,-4.6271,4.6581,0.0000,-0.4671,0.3795
2026-03-28 18:00:37.051,0,197,200,0.00,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,-4.3327,4.7703,0.0000,-0.6696,0.6285
2026-03-28 18:00:47.050,0,137,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,-3.8574,4.8978,0.0000,-0.6506,0.6048
2026-03-28 18:00:57.051,0,198,200,0.00,-11.4066,10.7416,0.0000,0.0000,0.0000,0.0000,-1.4994,4.5167,0.0000,-0.5624,0.4603
2026-03-28 18:01:07.050,0,197,200,0.00,2.6704,0.3403,0.0000,0.0000,0.0000,0.0000,-0.0081,3.3878,0.0000,-0.4108,0.1892
2026-03-28 18:01:17.050,0,196,200,0.00,0.0000,-0.0052,0.0000,0.0000,0.0000,0.0000,-0.1006,3.4467,0.0000,-0.7215,0.7128
2026-03-28 18:01:27.050,0,197,200,0.00,0.0000,-0.0052,0.0000,0.0000,0.0000,0.0000,-0.1006,3.4467,0.0000,-0.1738,0.4262
2026-03-28 18:01:37.050,0,198,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,-0.1006,3.4467,0.0000,-0.1281,0.4719
2026-03-28 18:01:47.051,0,200,200,0.00,0.0000,0.0079,0.0000,0.0000,0.0000,0.0000,-0.1006,3.4467,0.0000,-0.1356,0.4644
2026-03-28 18:01:57.050,0,195,200,0.00,0.0026,0.0026,0.0000,0.0000,0.0000,0.0000,-0.1097,3.4554,0.0000,-0.1226,0.4774
2026-03-28 18:02:07.050,0,196,200,0.00,-5.9952,4.1128,0.0000,0.0000,0.0000,0.0000,2.4710,3.1546,0.0000,-0.4996,0.4151
2026-03-28 18:02:17.050,0,196,200,0.00,-5.8041,6.2229,0.0000,0.0000,0.0000,0.0000,7.1426,1.2376,0.0000,-0.2879,0.3121
2026-03-28 18:02:27.051,0,196,200,0.00,-3.9453,8.6158,0.0000,0.0000,0.0000,0.0000,8.9955,-0.6382,0.0000,-0.2387,0.3829
2026-03-28 18:02:37.050,0,198,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,9.5669,-1.7931,0.0000,-0.4013,0.3020
2026-03-28 18:02:47.051,0,198,200,0.00,-7.7335,8.0529,0.0000,0.0000,0.0000,0.0000,9.6397,-4.5227,0.0000,-0.3833,0.3853
