Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2026-02-05 15:13:18.799,0,397,399,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-05 15:13:28.798,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-05 15:13:38.798,0,400,400,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-05 15:13:48.800,0,400,400,0.00,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-05 15:13:58.798,0,271,400,0.00,-6.6628,6.9246,0.0000,0.0000,0.0000,0.0000,1.8436,-0.0475,0.0000
2026-02-05 15:14:08.798,0,198,400,0.00,-6.1365,5.9298,0.0000,0.0000,0.0000,0.0000,4.9172,-0.1556,0.0000
2026-02-05 15:14:18.802,0,199,400,0.00,-5.6784,6.3146,0.0000,0.0000,0.0000,0.0000,7.9256,-0.0968,0.0000
2026-02-05 15:14:28.798,0,369,400,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,8.4239,-0.0563,0.0000
2026-02-05 15:14:38.798,0,399,400,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,8.4239,-0.0563,0.0000
2026-02-05 15:14:48.799,0,400,400,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,8.4239,-0.0563,0.0000
2026-02-05 15:14:58.802,0,399,400,0.00,-0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,8.4215,-0.0565,0.0000
2026-02-05 15:15:08.800,0,398,400,0.00,0.0104,-0.0026,0.0000,0.0000,0.0000,0.0000,8.4215,-0.0565,0.0000
2026-02-05 15:15:18.798,0,399,400,0.00,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,8.4215,-0.0565,0.0000
