Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS
2026-04-03 14:56:05.260,0,199,199,0.00,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-03 14:56:15.258,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-03 14:56:25.258,0,200,200,0.00,-0.0052,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-03 14:56:35.258,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-03 14:56:45.258,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-03 14:56:55.258,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-03 14:57:05.260,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-03 14:57:15.258,0,200,200,0.00,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-03 14:57:25.258,0,197,200,0.00,-4.6521,7.5843,0.0000,0.0000,0.0000,0.0000,1.3936,0.9375,0.0000,-0.2340,0.3660
2026-04-03 14:57:35.258,0,200,200,0.00,-5.0553,7.3382,0.0000,0.0000,0.0000,0.0000,0.2388,3.9685,0.0000,-0.2443,0.3557
2026-04-03 14:57:45.258,0,199,200,0.00,-5.2308,6.8068,0.0000,0.0000,0.0000,0.0000,-2.3249,5.0812,0.0000,-0.2611,0.3389
2026-04-03 14:57:55.258,0,200,200,0.00,-5.9323,6.2361,0.0000,0.0000,0.0000,0.0000,-4.4157,2.6897,0.0000,-0.2958,0.3042
2026-04-03 14:58:05.260,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.8059,2.1798,0.0000,-0.0000,0.0000
2026-04-03 14:58:15.260,0,200,200,0.00,-4.5553,7.5712,0.0000,0.0000,0.0000,0.0000,-4.0257,1.8941,0.0000,-0.2251,0.3749
2026-04-03 14:58:25.258,0,198,200,0.00,-11.3045,10.4458,0.0000,0.0000,0.0000,0.0000,-4.7010,2.6905,0.0000,-0.4737,0.5752
2026-04-03 14:58:35.258,0,200,200,0.00,-5.9402,5.9140,0.0000,0.0000,0.0000,0.0000,-3.8864,5.9171,0.0000,-0.2948,0.3052
2026-04-03 14:58:45.258,0,199,200,0.00,-9.2834,8.5687,0.0000,0.0000,0.0000,0.0000,-1.5511,7.5218,0.0000,-0.4852,0.4914
2026-04-03 14:58:55.258,0,199,200,0.00,-7.4927,4.7019,0.0000,0.0000,0.0000,0.0000,1.8931,8.3580,0.0000,-0.3778,0.2222
2026-04-03 14:59:05.259,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.6771,7.9166,0.0000,-0.0000,0.0000
2026-04-03 14:59:15.258,0,199,200,0.00,-7.9011,0.7121,0.0000,0.0000,0.0000,0.0000,2.8385,7.4049,0.0000,-0.5247,0.0753
2026-04-03 14:59:25.258,0,199,200,0.00,-7.9011,0.7121,0.0000,0.0000,0.0000,0.0000,2.8352,7.3984,0.0000,-0.0720,0.5280
2026-04-03 14:59:35.258,0,173,200,0.00,-4.5527,5.6706,0.0000,0.0000,0.0000,0.0000,2.1834,8.4101,0.0000,-0.2210,0.3790
2026-04-03 14:59:45.259,0,200,200,0.00,-3.1704,9.6394,0.0000,0.0000,0.0000,0.0000,2.3201,8.0220,0.0000,-0.0721,0.5279
2026-04-03 14:59:55.258,0,163,200,0.00,-0.0026,0.0026,0.0000,0.0000,0.0000,0.0000,2.3101,8.1014,0.0000,-0.0720,0.5280
