Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2026-01-30 17:49:01.368,0,392,399,0.00,-0.9975,0.7644,0.0000,0.0000,0.0000,0.0000,0.0062,-0.0000,0.0000
2026-01-30 17:49:11.368,0,389,400,0.00,-0.7749,-0.8168,0.0000,0.0000,0.0000,0.0000,1.4353,0.0594,0.0000
2026-01-30 17:49:21.369,0,397,400,0.00,-6.9272,6.8801,0.0000,0.0000,0.0000,0.0000,2.8707,-0.6591,0.0000
2026-01-30 17:49:31.368,0,393,400,0.00,-4.1443,3.5212,0.0000,0.0000,0.0000,0.0000,4.4347,-0.5166,0.0000
2026-01-30 17:49:41.368,0,385,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6301,-0.4366,0.0000
2026-01-30 17:49:51.371,0,385,400,0.00,0.1047,-1.9007,0.0000,0.0000,0.0000,0.0000,4.6401,-0.4469,0.0000
2026-01-30 17:50:01.368,0,384,400,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,4.6727,-0.3393,0.0000
2026-01-30 17:50:11.372,0,396,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6789,-0.3098,0.0000
2026-01-30 17:50:21.368,0,400,400,0.00,0.0026,0.0026,0.0000,0.0000,0.0000,0.0000,4.6789,-0.3098,0.0000
2026-01-30 17:50:31.369,0,396,400,0.00,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,4.6789,-0.3098,0.0000
2026-01-30 17:50:41.369,0,397,400,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,4.6789,-0.3098,0.0000
2026-01-30 17:50:51.369,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6789,-0.3098,0.0000
2026-01-30 17:51:01.369,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6789,-0.3098,0.0000
2026-01-30 17:51:11.372,0,400,400,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,4.6789,-0.3098,0.0000
2026-01-30 17:51:21.369,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6789,-0.3098,0.0000
2026-01-30 17:51:31.368,0,399,400,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,4.6789,-0.3098,0.0000
2026-01-30 17:51:41.368,0,400,400,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,4.6789,-0.3098,0.0000
