Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2026-03-24 20:15:57.883,0,198,199,0.00,0.0026,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-24 20:16:07.883,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-24 20:16:17.883,0,200,200,0.00,0.0026,-0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-03-24 20:16:27.884,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:16:37.884,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:16:47.884,0,200,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:16:57.885,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:17:07.888,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:17:17.883,0,200,200,0.00,-0.0079,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:17:27.884,0,200,200,0.00,-0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:17:37.884,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:17:47.885,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:17:57.884,0,200,200,0.00,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:18:07.885,0,200,200,0.00,0.0052,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:18:17.890,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:18:27.884,0,200,200,0.00,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:18:37.885,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:18:47.883,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:18:57.884,0,200,200,0.00,-0.0026,0.0026,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:19:07.884,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:19:17.887,0,200,200,0.00,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:19:27.884,0,200,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:19:37.887,0,200,200,0.00,-0.0026,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:19:47.883,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
2026-03-24 20:19:57.885,0,200,200,0.00,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,-0.0000,0.0000
