Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw
2026-02-01 10:29:49.373,0,396,399,0.00,-0.0052,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-01 10:29:59.372,0,399,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-01 10:30:09.372,0,397,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-01 10:30:19.373,0,400,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-01 10:30:29.372,0,400,400,0.00,0.0000,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-01 10:30:39.372,0,400,400,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-01 10:30:49.373,0,400,400,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-01 10:30:59.372,0,399,400,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-01 10:31:09.372,0,399,400,0.00,0.0052,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2026-02-01 10:31:19.372,0,392,400,0.00,0.0026,0.0890,0.0000,0.0000,0.0000,0.0000,-0.1385,-0.0499,0.0000
2026-02-01 10:31:29.372,0,388,400,0.00,0.0157,-0.7487,0.0000,0.0000,0.0000,0.0000,-0.9436,-0.7530,0.0000
2026-02-01 10:31:39.377,0,392,400,0.00,6.9062,-6.7073,0.0000,0.0000,0.0000,0.0000,-3.2427,-0.7947,0.0000
2026-02-01 10:31:49.372,0,385,400,0.00,-0.0157,0.0157,0.0000,0.0000,0.0000,0.0000,-3.8960,-0.6917,0.0000
2026-02-01 10:31:59.373,0,391,400,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-3.9877,-0.6717,0.0000
2026-02-01 10:32:09.372,0,400,400,0.00,-0.0026,0.0026,0.0000,0.0000,0.0000,0.0000,-3.9877,-0.6717,0.0000
