Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS
2026-04-02 16:06:00.129,0,199,199,0.00,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-02 16:06:10.127,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-02 16:06:20.128,0,200,200,0.00,-0.0026,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-02 16:06:30.127,0,200,200,0.00,0.0000,0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-02 16:06:40.127,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-02 16:06:50.127,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,-0.0000,0.0000
2026-04-02 16:07:00.129,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,-0.0000,0.0000
2026-04-02 16:07:10.128,0,200,200,0.00,0.0079,0.0026,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,-0.0000,0.0000
2026-04-02 16:07:20.129,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,-0.0000,0.0000
2026-04-02 16:07:30.127,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0011,0.0000,0.0000,-0.0000,0.0000
2026-04-02 16:07:40.127,0,199,200,0.00,-5.0213,7.0921,0.0000,0.0000,0.0000,0.0000,1.9566,1.2448,0.0000,-0.2591,0.3409
2026-04-02 16:07:50.127,0,199,200,0.00,-9.8148,10.9720,0.0000,0.0000,0.0000,0.0000,-0.5531,4.4412,0.0000,-0.4966,0.5537
2026-04-02 16:08:00.128,0,199,200,0.00,-7.9299,7.7676,0.0000,0.0000,0.0000,0.0000,-3.8274,3.0213,0.0000,-0.3946,0.3780
2026-04-02 16:08:10.127,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,-4.9634,1.9604,0.0000,-0.0000,0.0000
2026-04-02 16:08:20.127,0,200,200,0.00,-9.6394,2.2541,0.0000,0.0000,0.0000,0.0000,-5.6913,2.1052,0.0000,-0.4813,0.1187
2026-04-02 16:08:30.127,0,198,200,0.00,-10.3960,11.2548,0.0000,0.0000,0.0000,0.0000,-2.7959,4.9432,0.0000,-0.5299,0.5736
2026-04-02 16:08:40.128,0,199,200,0.00,-10.7023,12.8648,0.0000,0.0000,0.0000,0.0000,0.8147,6.0963,0.0000,-0.5527,0.6461
2026-04-02 16:08:50.127,0,199,200,0.00,-1.4844,1.4216,0.0000,0.0000,0.0000,0.0000,4.2225,5.8610,0.0000,-0.3907,0.2093
2026-04-02 16:09:00.129,0,199,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,4.4559,4.9486,0.0000,-0.0000,0.0000
2026-04-02 16:09:10.127,0,199,200,0.00,-0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,4.4559,4.9486,0.0000,-0.0000,0.0000
2026-04-02 16:09:20.127,0,199,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4559,4.9486,0.0000,-0.0000,0.0000
2026-04-02 16:09:30.128,0,186,200,0.00,-0.0104,0.0026,0.0000,0.0000,0.0000,0.0000,4.4559,4.9486,0.0000,-0.0000,0.0000
