Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS
2026-04-02 19:58:23.277,0,199,199,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-02 19:58:33.277,0,200,200,0.00,0.0026,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-02 19:58:43.278,0,200,200,0.00,0.0026,-0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-02 19:58:53.278,0,200,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-02 19:59:03.277,0,200,200,0.00,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-02 19:59:13.278,0,199,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-02 19:59:23.277,0,199,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0099,-0.0000,0.0000,-0.0000,0.0000
2026-04-02 19:59:33.278,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0130,-0.0000,0.0000,-0.0000,0.0000
2026-04-02 19:59:43.276,0,197,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,-0.0000,0.0000,-0.0000,0.0000
2026-04-02 19:59:53.279,0,199,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,-0.0000,0.0000,-0.0000,0.0000
2026-04-02 20:00:03.277,0,199,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0372,0.0019,0.0000,-0.0000,0.0000
