Timestamp,IMU_Packages_per_sec,Odom_Packages_per_sec,Send_Packages_per_sec,Yaw_Angle,Left_Velocity_mps,Right_Velocity_mps,qx,qy,qz,qw,x,y,quaternion_yaw,Left_Velocity_LOS,Right_Velocity_LOS
2026-04-03 15:49:07.125,0,199,199,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-03 15:49:17.125,0,200,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
2026-04-03 15:49:27.126,0,200,200,0.00,-0.0026,0.0104,0.0000,0.0000,0.0000,0.0000,-0.0005,0.0000,0.0000,-0.0000,0.0000
2026-04-03 15:49:37.125,0,200,200,0.00,-0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0005,0.0000,0.0000,-0.0000,0.0000
2026-04-03 15:49:47.126,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,-0.0005,0.0000,0.0000,-0.0000,0.0000
2026-04-03 15:49:57.125,0,200,200,0.00,-0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0005,0.0000,0.0000,-0.0000,0.0000
2026-04-03 15:50:07.125,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0005,0.0000,0.0000,-0.0000,0.0000
2026-04-03 15:50:17.126,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0005,0.0000,0.0000,-0.0000,0.0000
2026-04-03 15:50:27.126,0,200,200,0.00,-0.0052,-0.0026,0.0000,0.0000,0.0000,0.0000,-0.0008,0.0000,0.0000,-0.0000,0.0000
2026-04-03 15:50:37.126,0,199,200,0.00,-0.0052,0.0026,0.0000,0.0000,0.0000,0.0000,-0.0008,0.0000,0.0000,-0.0000,0.0000
2026-04-03 15:50:47.126,0,199,200,0.00,-4.5082,7.7807,0.0000,0.0000,0.0000,0.0000,0.2867,0.0011,0.0000,-0.3001,0.2999
2026-04-03 15:50:57.126,0,199,200,0.00,-4.6181,7.3565,0.0000,0.0000,0.0000,0.0000,0.6004,1.8005,0.0000,-0.2353,0.3647
2026-04-03 15:51:07.125,0,198,200,0.00,-5.9114,6.0685,0.0000,0.0000,0.0000,0.0000,-1.0570,1.2386,0.0000,-0.2962,0.3038
2026-04-03 15:51:17.126,0,199,200,0.00,-3.7673,8.3461,0.0000,0.0000,0.0000,0.0000,-3.3650,2.5402,0.0000,-0.1841,0.4159
2026-04-03 15:51:27.125,0,199,200,0.00,-7.5869,4.0814,0.0000,0.0000,0.0000,0.0000,-5.8274,0.9926,0.0000,-0.3703,0.2297
2026-04-03 15:51:37.126,0,196,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,-6.6332,2.6984,0.0000,-0.0000,0.0000
2026-04-03 15:51:47.125,0,200,200,0.00,-7.6916,8.8357,0.0000,0.0000,0.0000,0.0000,-6.9974,1.8236,0.0000,-0.3811,0.4349
2026-04-03 15:51:57.127,0,197,200,0.00,-7.2335,-0.4895,0.0000,0.0000,0.0000,0.0000,-6.3477,2.4456,0.0000,-0.1501,0.4499
2026-04-03 15:52:07.126,0,175,200,0.00,0.0000,0.0079,0.0000,0.0000,0.0000,0.0000,-6.2787,2.3820,0.0000,-0.3492,0.2508
2026-04-03 15:52:17.125,0,196,200,0.00,-8.4404,3.8642,0.0000,0.0000,0.0000,0.0000,-7.7618,3.7940,0.0000,-0.4333,0.1667
2026-04-03 15:52:27.125,0,200,200,0.00,-3.0604,3.0159,0.0000,0.0000,0.0000,0.0000,-7.4789,5.7615,0.0000,-0.1528,0.4472
2026-04-03 15:52:37.127,0,145,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.4260,5.9038,0.0000,-0.1379,0.4621
2026-04-03 15:52:47.127,0,197,200,0.00,11.2678,-9.4326,0.0000,0.0000,0.0000,0.0000,-7.4919,3.4507,0.0000,-0.4886,0.1114
2026-04-03 15:52:57.125,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,-7.3107,3.2441,0.0000,-0.5031,0.0969
2026-04-03 15:53:07.129,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.3107,3.2441,0.0000,-0.5031,0.0969
2026-04-03 15:53:17.125,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.3107,3.2441,0.0000,-0.5280,0.0720
2026-04-03 15:53:27.126,0,200,200,0.00,-0.0026,0.0079,0.0000,0.0000,0.0000,0.0000,-7.3107,3.2441,0.0000,-0.5280,0.0720
2026-04-03 15:53:37.125,0,200,200,0.00,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,-7.3107,3.2441,0.0000,-0.5280,0.0720
2026-04-03 15:53:47.125,0,200,200,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-7.3107,3.2441,0.0000,-0.5176,0.0824
2026-04-03 15:53:57.126,0,200,200,0.00,-0.0079,0.0000,0.0000,0.0000,0.0000,0.0000,-7.3107,3.2441,0.0000,-0.5280,0.0720
2026-04-03 15:54:07.126,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,-7.3107,3.2441,0.0000,-0.5105,0.0895
2026-04-03 15:54:17.127,0,200,200,0.00,0.0052,-0.0026,0.0000,0.0000,0.0000,0.0000,-7.3107,3.2441,0.0000,-0.5280,0.0720
2026-04-03 15:54:27.126,0,200,200,0.00,-0.0052,-0.0026,0.0000,0.0000,0.0000,0.0000,-7.3107,3.2441,0.0000,-0.5123,0.0877
2026-04-03 15:54:37.126,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,-7.3107,3.2441,0.0000,-0.5280,0.0720
2026-04-03 15:54:47.127,0,200,200,0.00,0.0000,-0.0026,0.0000,0.0000,0.0000,0.0000,-7.3107,3.2441,0.0000,-0.5280,0.0720
2026-04-03 15:54:57.125,0,200,200,0.00,3.1494,-0.3953,0.0000,0.0000,0.0000,0.0000,-8.7591,4.2788,0.0000,-0.5253,0.0747
2026-04-03 15:55:07.126,0,200,200,0.00,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,-7.2209,3.5372,0.0000,-0.5280,0.0720
